# STATION: KMER
# STATION NAME: Merced / Castle Air Force Base
# LATITUDE: 37.36667
# LONGITUDE: -120.56667
# ELEVATION [ft]: 187
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Celsius,%,m/s,Degrees
KMER,10/01/2020 02:35 PDT,18.0,72.6,0.0,0.0
KMER,10/01/2020 02:55 PDT,17.0,77.33,0.0,0.0
KMER,10/01/2020 03:15 PDT,17.0,77.33,0.0,0.0
KMER,10/01/2020 03:35 PDT,17.0,77.33,0.0,0.0
KMER,10/01/2020 03:55 PDT,17.0,77.33,0.0,0.0
KMER,10/01/2020 04:15 PDT,17.0,77.33,0.0,0.0
KMER,10/01/2020 04:35 PDT,17.0,77.33,0.0,0.0
KMER,10/01/2020 04:55 PDT,17.0,77.33,0.0,0.0
KMER,10/01/2020 05:15 PDT,17.0,77.33,0.0,0.0
KMER,10/01/2020 05:35 PDT,16.0,82.4,0.0,0.0
KMER,10/01/2020 05:55 PDT,16.0,82.4,0.0,0.0
KMER,10/01/2020 06:15 PDT,16.0,82.4,0.0,0.0
KMER,10/01/2020 06:45 PDT,16.0,82.4,0.0,0.0
KMER,10/01/2020 07:45 PDT,17.0,82.52,0.0,0.0
KMER,10/01/2020 08:45 PDT,21.0,60.27,0.0,0.0
KMER,10/01/2020 09:15 PDT,23.0,53.36,0.0,0.0
KMER,10/01/2020 09:45 PDT,26.0,39.11,0.0,0.0
KMER,10/01/2020 10:45 PDT,29.0,32.82,0.0,0.0
KMER,10/01/2020 11:45 PDT,33.0,26.15,0.0,0.0
KMER,10/01/2020 12:45 PDT,35.0,19.13,0.0,0.0
KMER,10/01/2020 13:45 PDT,37.0,16.01,0.0,0.0
KMER,10/01/2020 14:45 PDT,37.0,17.14,0.0,0.0
KMER,10/01/2020 15:45 PDT,37.0,16.01,0.0,0.0
KMER,10/01/2020 16:45 PDT,35.0,17.86,2.57,320.0
KMER,10/01/2020 17:45 PDT,33.0,21.37,2.57,320.0
KMER,10/01/2020 20:15 PDT,22.0,60.51,0.0,0.0
KMER,10/01/2020 20:35 PDT,22.0,60.51,0.0,0.0
KMER,10/01/2020 20:45 PDT,21.0,60.27,2.57,320.0
KMER,10/01/2020 20:55 PDT,21.0,64.32,0.0,0.0
KMER,10/01/2020 21:15 PDT,21.0,60.27,0.0,0.0
KMER,10/01/2020 21:35 PDT,21.0,64.32,0.0,0.0
KMER,10/01/2020 21:55 PDT,20.0,68.41,0.0,0.0
KMER,10/01/2020 22:15 PDT,19.0,72.78,0.0,0.0
KMER,10/01/2020 22:35 PDT,20.0,68.41,0.0,0.0
KMER,10/01/2020 22:55 PDT,21.0,64.32,0.0,0.0
KMER,10/01/2020 23:15 PDT,20.0,64.1,0.0,0.0
KMER,10/01/2020 23:35 PDT,19.0,68.2,0.0,0.0
KMER,10/01/2020 23:55 PDT,19.0,68.2,0.0,0.0
KMER,10/02/2020 00:15 PDT,18.0,77.48,0.0,0.0
KMER,10/02/2020 00:35 PDT,18.0,88.11,0.0,0.0
KMER,10/02/2020 00:55 PDT,18.0,88.11,0.0,0.0
KMER,10/02/2020 01:15 PDT,18.0,88.11,0.0,0.0
KMER,10/02/2020 01:55 PDT,17.0,88.02,0.0,0.0
KMER,10/02/2020 02:15 PDT,17.0,88.02,0.0,0.0
KMER,10/02/2020 02:35 PDT,17.0,82.52,0.0,0.0
KMER,10/02/2020 02:55 PDT,16.0,87.94,0.0,0.0
KMER,10/02/2020 03:15 PDT,16.0,87.94,0.0,0.0
KMER,10/02/2020 03:35 PDT,16.0,87.94,0.0,0.0
KMER,10/02/2020 03:55 PDT,16.0,87.94,0.0,0.0
KMER,10/02/2020 04:15 PDT,16.0,87.94,0.0,0.0
KMER,10/02/2020 04:35 PDT,16.0,87.94,0.0,0.0
KMER,10/02/2020 04:55 PDT,16.0,87.94,0.0,0.0
KMER,10/02/2020 05:15 PDT,16.0,82.4,0.0,0.0
KMER,10/02/2020 05:35 PDT,16.0,82.4,0.0,0.0
KMER,10/02/2020 05:55 PDT,16.0,82.4,0.0,0.0
KMER,10/02/2020 06:45 PDT,14.0,93.7,0.0,0.0
KMER,10/02/2020 07:45 PDT,16.0,87.94,0.0,0.0
KMER,10/02/2020 08:45 PDT,19.0,72.78,0.0,0.0
KMER,10/02/2020 09:45 PDT,24.0,50.25,0.0,0.0
KMER,10/02/2020 10:45 PDT,28.0,34.78,0.0,0.0
KMER,10/02/2020 11:45 PDT,31.0,29.27,0.0,0.0
KMER,10/02/2020 12:45 PDT,33.0,26.15,0.0,0.0
KMER,10/02/2020 13:45 PDT,34.0,24.73,0.0,0.0
KMER,10/02/2020 14:45 PDT,34.0,24.73,3.09,330.0
KMER,10/02/2020 15:45 PDT,35.0,20.47,3.09,330.0
KMER,10/02/2020 16:45 PDT,33.0,26.15,3.09,330.0
KMER,10/02/2020 18:45 PDT,27.0,42.06,2.57,330.0
KMER,10/02/2020 19:45 PDT,23.0,53.36,2.57,330.0
KMER,10/02/2020 20:15 PDT,22.0,60.51,0.0,0.0
KMER,10/02/2020 20:35 PDT,21.0,64.32,0.0,0.0
KMER,10/02/2020 20:45 PDT,21.0,64.32,2.57,330.0
KMER,10/02/2020 20:55 PDT,21.0,64.32,0.0,0.0
KMER,10/02/2020 21:15 PDT,19.0,72.78,0.0,0.0
KMER,10/02/2020 21:35 PDT,19.0,72.78,0.0,0.0
KMER,10/02/2020 21:55 PDT,18.0,82.65,0.0,0.0
KMER,10/02/2020 22:15 PDT,18.0,82.65,0.0,0.0
KMER,10/02/2020 22:35 PDT,18.0,88.11,0.0,0.0
KMER,10/02/2020 22:55 PDT,17.0,88.02,0.0,0.0
KMER,10/02/2020 23:15 PDT,17.0,88.02,0.0,0.0
KMER,10/02/2020 23:35 PDT,17.0,88.02,0.0,0.0
KMER,10/02/2020 23:55 PDT,17.0,88.02,0.0,0.0
KMER,10/03/2020 00:15 PDT,17.0,93.84,2.06,90.0
KMER,10/03/2020 00:35 PDT,18.0,88.11,1.54,100.0
KMER,10/03/2020 00:55 PDT,18.0,88.11,0.0,0.0
KMER,10/03/2020 01:15 PDT,17.0,88.02,0.0,0.0
KMER,10/03/2020 01:35 PDT,16.0,93.8,0.0,0.0
KMER,10/03/2020 01:55 PDT,16.0,87.94,0.0,0.0
KMER,10/03/2020 02:15 PDT,16.0,87.94,0.0,0.0
KMER,10/03/2020 02:35 PDT,16.0,87.94,0.0,0.0
KMER,10/03/2020 02:55 PDT,15.0,93.75,0.0,0.0
KMER,10/03/2020 03:15 PDT,15.0,93.75,0.0,0.0
KMER,10/03/2020 03:35 PDT,15.0,93.75,0.0,0.0
KMER,10/03/2020 03:55 PDT,14.0,100.0,0.0,0.0
KMER,10/03/2020 04:15 PDT,14.0,100.0,0.0,0.0
KMER,10/03/2020 04:35 PDT,15.0,87.85,0.0,0.0
KMER,10/03/2020 04:55 PDT,16.0,87.94,0.0,0.0
KMER,10/03/2020 05:15 PDT,16.0,87.94,0.0,0.0
KMER,10/03/2020 05:35 PDT,16.0,87.94,0.0,0.0
KMER,10/03/2020 05:55 PDT,16.0,87.94,0.0,0.0
KMER,10/03/2020 06:15 PDT,14.0,100.0,0.0,0.0
KMER,10/03/2020 06:45 PDT,14.0,100.0,0.0,0.0
KMER,10/03/2020 07:45 PDT,14.0,100.0,0.0,0.0
KMER,10/03/2020 08:45 PDT,19.0,77.64,0.0,0.0
KMER,10/03/2020 09:45 PDT,24.0,47.06,0.0,0.0
KMER,10/03/2020 10:45 PDT,27.0,42.06,0.0,0.0
KMER,10/03/2020 11:45 PDT,31.0,31.27,0.0,0.0
KMER,10/03/2020 12:45 PDT,33.0,24.46,0.0,0.0
KMER,10/03/2020 13:45 PDT,34.0,21.63,0.0,0.0
KMER,10/03/2020 15:45 PDT,35.0,20.47,2.06,330.0
KMER,10/03/2020 16:45 PDT,34.0,21.63,2.06,330.0
KMER,10/03/2020 17:45 PDT,32.0,27.66,2.06,330.0
KMER,10/03/2020 18:45 PDT,26.0,41.78,3.6,340.0
KMER,10/03/2020 19:45 PDT,22.0,56.7,3.6,340.0
KMER,10/03/2020 20:15 PDT,24.0,50.25,0.0,0.0
KMER,10/03/2020 20:35 PDT,22.0,56.7,0.0,0.0
KMER,10/03/2020 20:45 PDT,21.0,60.27,0.0,0.0
KMER,10/03/2020 20:55 PDT,20.0,64.1,0.0,0.0
KMER,10/03/2020 21:15 PDT,19.0,72.78,0.0,0.0
KMER,10/03/2020 21:55 PDT,18.0,77.48,0.0,0.0
KMER,10/03/2020 22:15 PDT,18.0,77.48,0.0,0.0
KMER,10/03/2020 22:35 PDT,17.0,82.52,0.0,0.0
KMER,10/03/2020 22:55 PDT,17.0,88.02,0.0,0.0
KMER,10/03/2020 23:15 PDT,17.0,88.02,0.0,0.0
KMER,10/03/2020 23:35 PDT,17.0,88.02,0.0,0.0
KMER,10/03/2020 23:55 PDT,16.0,87.94,0.0,0.0
KMER,10/04/2020 00:15 PDT,17.0,82.52,0.0,0.0
KMER,10/04/2020 00:35 PDT,17.0,77.33,0.0,0.0
KMER,10/04/2020 00:55 PDT,16.0,87.94,0.0,0.0
KMER,10/04/2020 01:15 PDT,16.0,87.94,0.0,0.0
KMER,10/04/2020 01:35 PDT,16.0,87.94,0.0,0.0
KMER,10/04/2020 01:55 PDT,16.0,87.94,0.0,0.0
KMER,10/04/2020 02:15 PDT,15.0,93.75,0.0,0.0
KMER,10/04/2020 02:35 PDT,15.0,87.85,0.0,0.0
KMER,10/04/2020 02:55 PDT,15.0,87.85,0.0,0.0
KMER,10/04/2020 03:15 PDT,14.0,93.7,0.0,0.0
KMER,10/04/2020 03:35 PDT,15.0,87.85,0.0,0.0
KMER,10/04/2020 03:55 PDT,14.0,93.7,0.0,0.0
KMER,10/04/2020 04:15 PDT,15.0,87.85,0.0,0.0
KMER,10/04/2020 04:35 PDT,15.0,87.85,0.0,0.0
KMER,10/04/2020 04:55 PDT,15.0,87.85,0.0,0.0
KMER,10/04/2020 05:15 PDT,14.0,93.7,0.0,0.0
KMER,10/04/2020 05:35 PDT,14.0,93.7,0.0,0.0
KMER,10/04/2020 05:55 PDT,13.0,93.65,0.0,0.0
KMER,10/04/2020 06:15 PDT,13.0,100.0,0.0,0.0
KMER,10/04/2020 06:45 PDT,13.0,100.0,0.0,0.0
KMER,10/04/2020 07:45 PDT,14.0,100.0,0.0,0.0
KMER,10/04/2020 08:45 PDT,19.0,72.78,0.0,0.0
KMER,10/04/2020 09:45 PDT,26.0,41.78,0.0,0.0
KMER,10/04/2020 10:45 PDT,29.0,35.07,0.0,0.0
KMER,10/04/2020 11:45 PDT,33.0,26.15,0.0,0.0
KMER,10/04/2020 12:45 PDT,35.0,21.89,0.0,0.0
KMER,10/04/2020 13:45 PDT,37.0,18.34,0.0,0.0
KMER,10/04/2020 14:45 PDT,37.0,13.0,0.0,0.0
KMER,10/04/2020 15:45 PDT,38.0,10.69,0.0,0.0
KMER,10/04/2020 16:45 PDT,37.0,10.5,5.14,330.0
KMER,10/04/2020 17:45 PDT,34.0,15.33,5.14,330.0
KMER,10/04/2020 18:45 PDT,27.0,28.15,4.12,330.0
KMER,10/04/2020 19:45 PDT,25.0,31.68,4.12,330.0
KMER,10/04/2020 20:15 PDT,23.0,33.34,2.57,350.0
KMER,10/04/2020 20:35 PDT,22.0,35.42,2.57,360.0
KMER,10/04/2020 20:45 PDT,21.0,40.34,0.0,0.0
KMER,10/04/2020 20:55 PDT,20.0,40.05,0.0,0.0
KMER,10/04/2020 21:15 PDT,19.0,45.65,0.0,0.0
KMER,10/04/2020 21:35 PDT,19.0,45.65,0.0,0.0
KMER,10/04/2020 21:55 PDT,18.0,48.59,0.0,0.0
KMER,10/04/2020 22:35 PDT,20.0,42.9,3.09,310.0
KMER,10/04/2020 22:55 PDT,19.0,45.65,2.57,310.0
KMER,10/04/2020 23:15 PDT,19.0,45.65,0.0,0.0
KMER,10/04/2020 23:35 PDT,17.0,45.07,3.09,330.0
KMER,10/04/2020 23:55 PDT,18.0,39.46,3.09,330.0
KMER,10/05/2020 00:15 PDT,18.0,39.46,2.06,340.0
KMER,10/05/2020 00:35 PDT,18.0,39.46,2.57,330.0
KMER,10/05/2020 00:55 PDT,19.0,37.07,2.06,350.0
KMER,10/05/2020 01:15 PDT,18.0,39.46,2.06,330.0
KMER,10/05/2020 01:35 PDT,18.0,39.46,0.0,0.0
KMER,10/05/2020 01:55 PDT,17.0,42.03,2.06,340.0
KMER,10/05/2020 02:35 PDT,16.0,48.03,0.0,0.0
KMER,10/05/2020 02:55 PDT,15.0,54.89,0.0,0.0
KMER,10/05/2020 03:15 PDT,14.0,58.55,0.0,0.0
KMER,10/05/2020 03:35 PDT,14.0,58.55,0.0,0.0
KMER,10/05/2020 03:55 PDT,13.0,62.48,0.0,0.0
KMER,10/05/2020 04:15 PDT,13.0,66.93,0.0,0.0
KMER,10/05/2020 04:35 PDT,13.0,62.48,0.0,0.0
KMER,10/05/2020 04:55 PDT,12.0,66.71,0.0,0.0
KMER,10/05/2020 05:15 PDT,12.0,66.71,0.0,0.0
KMER,10/05/2020 05:35 PDT,12.0,76.52,0.0,0.0
KMER,10/05/2020 05:55 PDT,12.0,71.47,0.0,0.0
KMER,10/05/2020 06:15 PDT,12.0,71.47,0.0,0.0
KMER,10/05/2020 06:45 PDT,12.0,66.71,0.0,0.0
KMER,10/05/2020 07:45 PDT,12.0,71.47,0.0,0.0
KMER,10/05/2020 08:45 PDT,20.0,40.05,0.0,0.0
KMER,10/05/2020 10:45 PDT,28.0,28.43,0.0,0.0
KMER,10/05/2020 11:20 PDT,28.0,28.43,0.0,0.0
KMER,10/05/2020 12:45 PDT,33.0,17.39,0.0,0.0
KMER,10/05/2020 13:45 PDT,35.0,15.56,0.0,0.0
KMER,10/05/2020 14:45 PDT,36.0,15.78,0.0,0.0
KMER,10/05/2020 15:45 PDT,37.0,17.14,0.0,0.0
KMER,10/05/2020 16:45 PDT,36.0,19.37,0.0,0.0
KMER,10/05/2020 17:45 PDT,33.0,24.46,0.0,0.0
KMER,10/05/2020 18:45 PDT,27.0,39.39,4.63,330.0
KMER,10/05/2020 19:45 PDT,23.0,53.36,2.57,330.0
KMER,10/05/2020 20:15 PDT,21.0,60.27,0.0,0.0
KMER,10/05/2020 20:45 PDT,23.0,53.36,2.57,330.0
KMER,10/05/2020 20:55 PDT,21.0,56.44,0.0,0.0
KMER,10/05/2020 21:15 PDT,19.0,68.2,0.0,0.0
KMER,10/05/2020 22:35 PDT,17.0,82.52,0.0,0.0
KMER,10/05/2020 22:55 PDT,16.0,87.94,0.0,0.0
KMER,10/05/2020 23:15 PDT,16.0,87.94,0.0,0.0
KMER,10/05/2020 23:35 PDT,16.0,87.94,0.0,0.0
KMER,10/05/2020 23:55 PDT,16.0,87.94,0.0,0.0
KMER,10/06/2020 00:15 PDT,14.0,100.0,0.0,0.0
KMER,10/06/2020 00:35 PDT,15.0,87.85,0.0,0.0
KMER,10/06/2020 00:55 PDT,14.0,93.7,0.0,0.0
KMER,10/06/2020 01:15 PDT,14.0,93.7,0.0,0.0
KMER,10/06/2020 01:35 PDT,13.0,100.0,0.0,0.0
KMER,10/06/2020 01:55 PDT,13.0,100.0,0.0,0.0
KMER,10/06/2020 02:15 PDT,13.0,93.65,0.0,0.0
KMER,10/06/2020 02:35 PDT,13.0,93.65,0.0,0.0
KMER,10/06/2020 02:55 PDT,13.0,93.65,0.0,0.0
KMER,10/06/2020 03:35 PDT,13.0,93.65,0.0,0.0
KMER,10/06/2020 03:55 PDT,13.0,93.65,0.0,0.0
KMER,10/06/2020 04:15 PDT,12.0,100.0,0.0,0.0
KMER,10/06/2020 04:35 PDT,12.0,93.6,0.0,0.0
KMER,10/06/2020 05:35 PDT,12.0,93.6,0.0,0.0
KMER,10/06/2020 06:45 PDT,11.0,100.0,0.0,0.0
KMER,10/06/2020 07:45 PDT,12.0,100.0,0.0,0.0
KMER,10/06/2020 08:45 PDT,18.0,72.6,0.0,0.0
KMER,10/06/2020 09:45 PDT,23.0,40.92,0.0,0.0
KMER,10/06/2020 10:45 PDT,27.0,32.25,0.0,0.0
KMER,10/06/2020 11:45 PDT,31.0,25.61,0.0,0.0
KMER,10/06/2020 12:45 PDT,32.0,22.61,0.0,0.0
