# STATION: TS623,,,,,
# STATION NAME: SAN LUIS PORTABLE,,,,,
# LATITUDE: 37.066389,,,,,
# LONGITUDE: -120.803889,,,,,
# ELEVATION [ft]: 70,,,,,
# STATE: CA,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Fahrenheit,%,Miles/hour,Degrees
TS623,11/11/2020 20:34 UTC,60,38,3,179
TS623,11/11/2020 21:34 UTC,59,38,4,352
TS623,11/11/2020 22:34 UTC,59,41,3,349
TS623,11/11/2020 23:34 UTC,58,39,2,357
TS623,11/12/2020 00:34 UTC,56,44,1,16
TS623,11/12/2020 01:34 UTC,53,51,2,1
TS623,11/12/2020 02:34 UTC,50,56,2,279
TS623,11/12/2020 03:34 UTC,50,63,3,4
TS623,11/12/2020 04:34 UTC,49,79,4,2
TS623,11/12/2020 05:34 UTC,48,82,4,6
TS623,11/12/2020 06:34 UTC,47,90,3,7
TS623,11/12/2020 07:34 UTC,45,100,1,131
TS623,11/12/2020 08:34 UTC,41,100,1,222
TS623,11/12/2020 09:34 UTC,42,100,2,292
TS623,11/12/2020 10:34 UTC,42,100,2,354
TS623,11/12/2020 11:34 UTC,40,100,2,14
TS623,11/12/2020 12:34 UTC,36,100,0,0
TS623,11/12/2020 13:34 UTC,36,100,1,351
TS623,11/12/2020 14:34 UTC,35,100,1,50
TS623,11/12/2020 15:34 UTC,38,100,3,61
TS623,11/12/2020 16:34 UTC,44,97,2,143
TS623,11/12/2020 17:34 UTC,51,99,2,292
TS623,11/12/2020 18:34 UTC,56,70,4,283
TS623,11/12/2020 19:34 UTC,60,55,3,243
TS623,11/12/2020 20:34 UTC,61,51,4,75
TS623,11/12/2020 21:34 UTC,64,46,3,254
TS623,11/12/2020 22:34 UTC,64,45,3,89
TS623,11/12/2020 23:34 UTC,66,42,2,118
TS623,11/13/2020 00:34 UTC,62,41,4,356
TS623,11/13/2020 01:34 UTC,52,58,2,308
TS623,11/13/2020 02:34 UTC,51,76,1,313
TS623,11/13/2020 03:34 UTC,49,78,2,304
TS623,11/13/2020 04:34 UTC,48,82,0,0
TS623,11/13/2020 05:34 UTC,44,100,0,0
TS623,11/13/2020 06:34 UTC,41,100,2,337
TS623,11/13/2020 07:34 UTC,43,100,4,69
TS623,11/13/2020 08:34 UTC,42,100,2,78
TS623,11/13/2020 09:34 UTC,40,100,2,195
TS623,11/13/2020 10:34 UTC,41,100,3,104
TS623,11/13/2020 11:34 UTC,40,100,5,117
TS623,11/13/2020 12:34 UTC,39,100,1,123
TS623,11/13/2020 13:34 UTC,38,100,3,54
TS623,11/13/2020 14:34 UTC,37,100,3,55
TS623,11/13/2020 15:34 UTC,40,100,5,93
TS623,11/13/2020 16:34 UTC,46,100,5,118
TS623,11/13/2020 17:34 UTC,52,83,4,103
TS623,11/13/2020 18:34 UTC,56,66,5,126
TS623,11/13/2020 19:34 UTC,61,56,5,130
TS623,11/13/2020 20:34 UTC,63,55,5.99,136
TS623,11/13/2020 21:34 UTC,63,51,4,140
TS623,11/13/2020 22:34 UTC,63,59,4,123
